Index,Unnamed: 0,Assay.Type,BioSample,Center.Name,Consent,Experiment,Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample.Name,SRA_study,BioProject,DATASTORE.filetype,DATASTORE.provider,DATASTORE.region,AvgSpotLen,Bases,Bytes,source_name,GEO_Accession..exp.,Strain,Library.Name,SAMPLE_TYPE,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Collection_Date,Isolation_Source,BioSampleModel,Isolate,infection_side,Host,growth_condition,geographical_location,collected_by,lat_lon,host_disease,ENA.FIRST.PUBLIC..run.,ENA.LAST.UPDATE..run.,Genotype,genotype.variation,Replicate,specific_host,Sample_Name,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,SRA_accession,TITLE,AssemblyName,Alias,ENA_checklist,Location,INSDC_center_alias,Description,TREATMENT,growth_time,body_site,organism,strain_background,Time_point,analysis_type..exp.,analysis_type..run.,flowcell_barcode..run.,geographic_location_.country_and.or_sea,X_region.,gssr_id..exp.,gssr_id..run.,instrument_name..run.,isolation.source,lane..run.,library_type..exp.,library_type..run.,lsid..exp.,lsid..run.,material_type..exp.,product_order..exp.,product_order..run.,product_part_number..exp.,product_part_number..run.,project..exp.,project..run.,read_group_id..run.,research_project..exp.,research_project..run.,run_barcode..run.,run_name..run.,work_request..exp.,work_request..run.,Broker_name,growth_phase,ENA_first_public,ENA.LAST.UPDATE,Cell_type,culture_type,culture_collection,Time,phage,Biomaterial_provider,phase_of_infection,antibiotic,environmental_condition,Timepoint,growth_medium,Condition,exposed_to,Passages,media,agent,TISSUE,Phenotype,exposure,protocol,susceptibility,organism_part,fraction,stimulus,Replica,carbon_source,TaxID,medium,Cell_Line,taxonomy_id,cultivation_condition,number_of_cells,treatment_duration,treatment_type,genetic_background,plasmid,Biological_Replicate,depletion_method,growth_stage,host_or_sample_description,Tax_ID,Technical_replicate,treated,dangling_references..run.,ID,Incubation_time,molecule_subtype,geographic_location_.country_and.or_sea.,host_health_state,host_scientific_name,Treatment
SRR8309621,423,RNA-Seq,SAMN10565074,GEO,public,SRX5123551,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa,ILLUMINA,2019-04-09T00:00:00Z,GSM3506597,SRP173226,PRJNA509195,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",51.0,259990350.0,161776713.0,clinical isolate,GSM3506597,,,clinical isolate,,,,,,,,"nd/other, acute",,,Spain: University hospital Palma de Mallorca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAMN10565074
SRR8309622,424,RNA-Seq,SAMN10565073,GEO,public,SRX5123552,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa,ILLUMINA,2019-04-09T00:00:00Z,GSM3506598,SRP173226,PRJNA509195,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",51.0,250356246.0,155035541.0,clinical isolate,GSM3506598,,,clinical isolate,,,,,,,,"nd/other, acute",,,Spain: University hospital Palma de Mallorca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAMN10565073
SRR8309623,425,RNA-Seq,SAMN10565072,GEO,public,SRX5123553,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa,ILLUMINA,2019-04-09T00:00:00Z,GSM3506599,SRP173226,PRJNA509195,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",51.0,226489980.0,140377154.0,clinical isolate,GSM3506599,,,clinical isolate,,,,,,,,"nd/other, acute",,,Spain: University hospital Palma de Mallorca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAMN10565072
SRR8309624,426,RNA-Seq,SAMN10565071,GEO,public,SRX5123554,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa,ILLUMINA,2019-04-09T00:00:00Z,GSM3506600,SRP173226,PRJNA509195,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",51.0,235653201.0,150330524.0,clinical isolate,GSM3506600,,,clinical isolate,,,,,,,,"nd/other, acute",,,Spain: University hospital Palma de Mallorca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAMN10565071
SRR8309625,427,RNA-Seq,SAMN10565121,GEO,public,SRX5123555,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa,ILLUMINA,2019-04-09T00:00:00Z,GSM3506601,SRP173226,PRJNA509195,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",51.0,265511355.0,168076232.0,clinical isolate,GSM3506601,,,clinical isolate,,,,,,,,"nd/other, acute",,,Spain: University hospital Palma de Mallorca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAMN10565121
SRR8309626,428,RNA-Seq,SAMN10565120,GEO,public,SRX5123556,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa,ILLUMINA,2019-04-09T00:00:00Z,GSM3506602,SRP173226,PRJNA509195,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",51.0,595281282.0,415530317.0,clinical isolate,GSM3506602,,,clinical isolate,,,,,,,,nd/other,,,Germany: University hospital Frankfurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAMN10565120
SRR8309627,429,RNA-Seq,SAMN10565119,GEO,public,SRX5123557,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa,ILLUMINA,2019-04-09T00:00:00Z,GSM3506603,SRP173226,PRJNA509195,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",51.0,358543056.0,229309777.0,clinical isolate,GSM3506603,,,clinical isolate,,,,,,,,nd/other,,,Germany: University hospital Frankfurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAMN10565119
SRR8309628,430,RNA-Seq,SAMN10565118,GEO,public,SRX5123558,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa,ILLUMINA,2019-04-09T00:00:00Z,GSM3506604,SRP173226,PRJNA509195,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",51.0,359525061.0,241443690.0,clinical isolate,GSM3506604,,,clinical isolate,,,,,,,,nd/other,,,Germany: University hospital Frankfurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAMN10565118
SRR8309629,431,RNA-Seq,SAMN10565117,GEO,public,SRX5123559,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa,ILLUMINA,2019-04-09T00:00:00Z,GSM3506605,SRP173226,PRJNA509195,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",51.0,431397729.0,290190462.0,clinical isolate,GSM3506605,,,clinical isolate,,,,,,,,nd/other,,,Germany: University hospital Frankfurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAMN10565117
SRR8309630,432,RNA-Seq,SAMN10565116,GEO,public,SRX5123560,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa,ILLUMINA,2019-04-09T00:00:00Z,GSM3506606,SRP173226,PRJNA509195,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",51.0,353539344.0,237935025.0,clinical isolate,GSM3506606,,,clinical isolate,,,,,,,,nd/other,,,Germany: University hospital Frankfurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAMN10565116
SRR8309631,433,RNA-Seq,SAMN10565115,GEO,public,SRX5123561,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa,ILLUMINA,2019-04-09T00:00:00Z,GSM3506607,SRP173226,PRJNA509195,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",51.0,373571889.0,250837929.0,clinical isolate,GSM3506607,,,clinical isolate,,,,,,,,nd/other,,,Germany: University hospital Frankfurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAMN10565115
SRR8309632,434,RNA-Seq,SAMN10565114,GEO,public,SRX5123562,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa,ILLUMINA,2019-04-09T00:00:00Z,GSM3506608,SRP173226,PRJNA509195,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",51.0,289542810.0,195425801.0,clinical isolate,GSM3506608,,,clinical isolate,,,,,,,,nd/other,,,Germany: University hospital Frankfurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAMN10565114
SRR8309633,435,RNA-Seq,SAMN10565113,GEO,public,SRX5123563,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa,ILLUMINA,2019-04-09T00:00:00Z,GSM3506609,SRP173226,PRJNA509195,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",51.0,461842230.0,311978562.0,clinical isolate,GSM3506609,,,clinical isolate,,,,,,,,nd/other,,,Germany: University hospital Frankfurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAMN10565113
SRR8309634,436,RNA-Seq,SAMN10565112,GEO,public,SRX5123564,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa,ILLUMINA,2019-04-09T00:00:00Z,GSM3506610,SRP173226,PRJNA509195,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",51.0,399411396.0,264321558.0,clinical isolate,GSM3506610,,,clinical isolate,,,,,,,,nd/other,,,Germany: University hospital Frankfurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAMN10565112
SRR8309635,437,RNA-Seq,SAMN10565111,GEO,public,SRX5123565,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa,ILLUMINA,2019-04-09T00:00:00Z,GSM3506611,SRP173226,PRJNA509195,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",51.0,306816459.0,195410547.0,clinical isolate,GSM3506611,,,clinical isolate,,,,,,,,nd/other,,,Germany: University hospital Frankfurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAMN10565111
SRR8309636,438,RNA-Seq,SAMN10565110,GEO,public,SRX5123566,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa,ILLUMINA,2019-04-09T00:00:00Z,GSM3506612,SRP173226,PRJNA509195,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",51.0,236741490.0,151651210.0,clinical isolate,GSM3506612,,,clinical isolate,,,,,,,,nd/other,,,Germany: University hospital Frankfurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAMN10565110
SRR8309637,439,RNA-Seq,SAMN10565109,GEO,public,SRX5123567,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa,ILLUMINA,2019-04-09T00:00:00Z,GSM3506613,SRP173226,PRJNA509195,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",51.0,631900965.0,440414976.0,clinical isolate,GSM3506613,,,clinical isolate,,,,,,,,nd/other,,,Germany: University hospital Frankfurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAMN10565109
SRR8309638,440,RNA-Seq,SAMN10565136,GEO,public,SRX5123568,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa,ILLUMINA,2019-04-09T00:00:00Z,GSM3506614,SRP173226,PRJNA509195,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",51.0,549785304.0,381571681.0,clinical isolate,GSM3506614,,,clinical isolate,,,,,,,,nd/other,,,Germany: University hospital Frankfurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAMN10565136
SRR8309639,441,RNA-Seq,SAMN10565135,GEO,public,SRX5123569,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa,ILLUMINA,2019-04-09T00:00:00Z,GSM3506615,SRP173226,PRJNA509195,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",51.0,623248866.0,431850516.0,clinical isolate,GSM3506615,,,clinical isolate,,,,,,,,nd/other,,,Germany: University hospital Frankfurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAMN10565135
SRR8309640,442,RNA-Seq,SAMN10565134,GEO,public,SRX5123570,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa,ILLUMINA,2019-04-09T00:00:00Z,GSM3506616,SRP173226,PRJNA509195,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",51.0,366409602.0,234449978.0,clinical isolate,GSM3506616,,,clinical isolate,,,,,,,,nd/other,,,Germany: University hospital Frankfurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAMN10565134
SRR8309641,443,RNA-Seq,SAMN10565133,GEO,public,SRX5123571,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa,ILLUMINA,2019-04-09T00:00:00Z,GSM3506617,SRP173226,PRJNA509195,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",51.0,255982311.0,164899475.0,clinical isolate,GSM3506617,,,clinical isolate,,,,,,,,nd/other,,,Germany: University hospital Frankfurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAMN10565133
SRR8309642,444,RNA-Seq,SAMN10565132,GEO,public,SRX5123572,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa,ILLUMINA,2019-04-09T00:00:00Z,GSM3506618,SRP173226,PRJNA509195,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",51.0,668038545.0,462562985.0,clinical isolate,GSM3506618,,,clinical isolate,,,,,,,,nd/other,,,Germany: University hospital Frankfurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAMN10565132
SRR8309643,445,RNA-Seq,SAMN10565131,GEO,public,SRX5123573,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa,ILLUMINA,2019-04-09T00:00:00Z,GSM3506619,SRP173226,PRJNA509195,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",51.0,297318219.0,189836282.0,clinical isolate,GSM3506619,,,clinical isolate,,,,,,,,nd/other,,,Germany: University hospital Frankfurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAMN10565131
SRR8309644,446,RNA-Seq,SAMN10565130,GEO,public,SRX5123574,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa,ILLUMINA,2019-04-09T00:00:00Z,GSM3506620,SRP173226,PRJNA509195,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",51.0,470482242.0,328131421.0,clinical isolate,GSM3506620,,,clinical isolate,,,,,,,,nd/other,,,Germany: University hospital Frankfurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAMN10565130
SRR8309645,447,RNA-Seq,SAMN10565129,GEO,public,SRX5123575,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa,ILLUMINA,2019-04-09T00:00:00Z,GSM3506621,SRP173226,PRJNA509195,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",51.0,457205259.0,317503335.0,clinical isolate,GSM3506621,,,clinical isolate,,,,,,,,nd/other,,,Germany: University hospital Frankfurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAMN10565129
SRR8309646,448,RNA-Seq,SAMN10565128,GEO,public,SRX5123576,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa,ILLUMINA,2019-04-09T00:00:00Z,GSM3506622,SRP173226,PRJNA509195,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",51.0,347656443.0,222187142.0,clinical isolate,GSM3506622,,,clinical isolate,,,,,,,,nd/other,,,Germany: University hospital Frankfurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAMN10565128
SRR8309647,449,RNA-Seq,SAMN10565127,GEO,public,SRX5123577,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa,ILLUMINA,2019-04-09T00:00:00Z,GSM3506623,SRP173226,PRJNA509195,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",51.0,328209990.0,209115236.0,clinical isolate,GSM3506623,,,clinical isolate,,,,,,,,nd/other,,,Germany: University hospital Frankfurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAMN10565127
SRR8309648,450,RNA-Seq,SAMN10565126,GEO,public,SRX5123578,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa,ILLUMINA,2019-04-09T00:00:00Z,GSM3506624,SRP173226,PRJNA509195,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",51.0,458060988.0,318715850.0,clinical isolate,GSM3506624,,,clinical isolate,,,,,,,,nd/other,,,Germany: University hospital Frankfurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAMN10565126
SRR8309649,451,RNA-Seq,SAMN10565125,GEO,public,SRX5123579,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa,ILLUMINA,2019-04-09T00:00:00Z,GSM3506625,SRP173226,PRJNA509195,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",51.0,423167808.0,294119069.0,clinical isolate,GSM3506625,,,clinical isolate,,,,,,,,nd/other,,,Germany: University hospital Frankfurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAMN10565125
SRR8309650,452,RNA-Seq,SAMN10565124,GEO,public,SRX5123580,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa,ILLUMINA,2019-04-09T00:00:00Z,GSM3506626,SRP173226,PRJNA509195,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",51.0,316579389.0,201664402.0,clinical isolate,GSM3506626,,,clinical isolate,,,,,,,,nd/other,,,Germany: University hospital Frankfurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAMN10565124
SRR8309651,453,RNA-Seq,SAMN10565123,GEO,public,SRX5123581,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa,ILLUMINA,2019-04-09T00:00:00Z,GSM3506627,SRP173226,PRJNA509195,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",51.0,296685717.0,189660243.0,clinical isolate,GSM3506627,,,clinical isolate,,,,,,,,nd/other,,,Germany: University hospital Frankfurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAMN10565123
SRR8309652,454,RNA-Seq,SAMN10565122,GEO,public,SRX5123582,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa,ILLUMINA,2019-04-09T00:00:00Z,GSM3506628,SRP173226,PRJNA509195,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",51.0,286385094.0,183026850.0,clinical isolate,GSM3506628,,,clinical isolate,,,,,,,,nd/other,,,Germany: University hospital Frankfurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAMN10565122
SRR8309653,455,RNA-Seq,SAMN10565137,GEO,public,SRX5123583,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa,ILLUMINA,2019-04-09T00:00:00Z,GSM3506629,SRP173226,PRJNA509195,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",51.0,363988122.0,239226238.0,clinical isolate,GSM3506629,,,clinical isolate,,,,,,,,nd/other,,,Germany: University hospital Frankfurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAMN10565137
SRR8309654,456,RNA-Seq,SAMN10565161,GEO,public,SRX5123584,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa,ILLUMINA,2019-04-09T00:00:00Z,GSM3506630,SRP173226,PRJNA509195,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",51.0,273720723.0,174543877.0,clinical isolate,GSM3506630,,,clinical isolate,,,,,,,,nd/other,,,Germany: University hospital Frankfurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAMN10565161
SRR8309655,457,RNA-Seq,SAMN10565160,GEO,public,SRX5123585,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa,ILLUMINA,2019-04-09T00:00:00Z,GSM3506631,SRP173226,PRJNA509195,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",51.0,662747448.0,462657557.0,clinical isolate,GSM3506631,,,clinical isolate,,,,,,,,nd/other,,,Germany: University hospital Frankfurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAMN10565160
